,URL,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_GS_2S,MEAN_FG%_PER_GAME_2S,MEAN_3P_PER_GAME_2S,MEAN_3P%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_ORB_PER_GAME_2S,MEAN_AST_PER_GAME_2S,MEAN_FTr_2S,MEAN_ORB%_2S,MEAN_DRB%_2S,MEAN_STL%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OWS_2S,MEAN_DBPM_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_W/L%_TEAM_SGFCT,ALL_STAR,ROY,HALL_OF_FAME,DRAFT_PICK,AGE_ENTRANCE,IS_ACTIVE,N_PLAYOFFS,MEAN_G_PLAYOFF_1stPO,MEAN_GS_PLAYOFF_1stPO,MEAN_FG%_PER_GAME_PLAYOFF_1stPO,MEAN_FT%_PER_GAME_PLAYOFF_1stPO,MEAN_3P%_PER_GAME_PLAYOFF_1stPO,MEAN_FTr_PLAYOFF_1stPO,MEAN_ORB%_PLAYOFF_1stPO,MEAN_DRB%_PLAYOFF_1stPO,MEAN_AST%_PLAYOFF_1stPO,MEAN_STL%_PLAYOFF_1stPO,MEAN_BLK%_PLAYOFF_1stPO,MEAN_TOV%_PLAYOFF_1stPO,MEAN_USG%_PLAYOFF_1stPO,MEAN_OWS_PLAYOFF_1stPO,MEAN_OBPM_PLAYOFF_1stPO,MEAN_DBPM_PLAYOFF_1stPO
988,/players/r/robindu01.html,4.0,1,0,2,SF,44.0,34.5,0.4305,2.2,0.366,0.799,0.1,0.85,0.1175,0.9,11.1,1.15,8.25,15.0,1.85,-0.45,109.9,108.55,0.6016666666666667,0,0,0,-100,25,1,3,21.0,21.0,0.426,0.868,0.397,0.216,1.0,9.9,9.7,1.2,1.0,7.7,15.8,1.0,1.2,0.0
989,/players/r/robined01.html,2.5,2,0,1,SF,67.0,7.0,0.54,0.0,0.25,0.7304999999999999,0.8500000000000001,0.7,0.191,5.65,12.95,2.2,8.7,18.55,1.8,0.7,103.05,100.45,0.45125000000000004,0,0,0,-100,24,0,2,4.0,0.0,0.417,1.0,0.0,0.167,2.7,5.0,16.3,2.5,1.7,7.2,14.8,0.0,0.6,0.5
990,/players/r/robingl02.html,1.5714285714285714,7,0,3,SF,30.0,0.5,0.36050000000000004,0.05,0.21500000000000002,0.7085,0.30000000000000004,0.2,0.5125,5.1,10.75,1.2999999999999998,10.600000000000001,14.4,0.0,-2.25,103.80000000000001,108.35,0.47750000000000004,0,0,0,40,21,0,4,4.0,0.0,0.75,1.0,0.0,0.25,0.0,0.0,0.0,0.0,8.4,0.0,21.4,0.1,10.2,4.1
991,/players/r/robinja02.html,1.8,5,0,1,PG,64.5,14.0,0.387,0.75,0.328,0.6315,0.6,1.85,0.2055,4.1,7.15,1.9000000000000001,15.05,22.049999999999997,-0.4,-0.25,108.9,105.6,0.44225000000000003,0,0,0,21,24,0,5,4.0,0.0,0.4,0.5,0.5,0.2,7.5,4.3,30.1,1.8,2.7,0.0,16.4,0.1,5.5,1.6
992,/players/r/robinje01.html,1.6666666666666667,3,0,1,SG,48.0,3.0,0.3855,0.65,0.318,0.6845,0.15000000000000002,1.0,0.133,1.2,12.5,1.4500000000000002,11.5,16.549999999999997,-0.4,-0.35,112.85,109.25,0.674,0,0,0,13,22,0,1,5.0,0.0,0.357,1.0,0.5,0.357,4.6,10.3,21.1,2.0,0.0,5.8,15.4,0.1,2.6,1.6
993,/players/r/robinna01.html,2.125,8,0,1,PG,68.0,15.5,0.4205,1.05,0.3935,0.7645,0.8500000000000001,1.7,0.312,4.65,8.600000000000001,2.0,12.9,22.25,1.7,-0.65,104.85,109.9,0.4598333333333333,0,0,0,21,22,0,3,17.0,0.0,0.375,0.8,0.333,0.234,3.9,9.3,26.8,2.5,0.7,9.0,29.0,0.1,3.1,1.5
994,/players/r/robinru01.html,1.5714285714285714,7,0,1,PG,64.0,40.0,0.451,0.2,0.2545,0.612,0.6000000000000001,4.15,0.3135,3.05,8.05,2.3,18.95,22.450000000000003,0.09999999999999998,-0.65,109.1,109.5,0.506,0,0,0,10,25,0,4,2.0,0.0,0.25,0.0,0.0,0.0,0.0,7.9,12.6,4.0,0.0,50.0,27.0,-0.2,-15.2,-4.2
995,/players/r/robinth01.html,1.2857142857142858,7,0,1,PF,60.5,0.0,0.427,0.0,0.0,0.55,1.75,0.7,0.316,12.85,21.3,1.8,19.25,18.85,-0.8,-1.7,104.65,107.35,0.42783333333333334,0,0,0,5,22,0,1,11.0,0.0,0.419,0.857,0.0,0.226,9.0,15.8,7.3,2.1,3.0,12.8,14.1,0.0,-2.5,2.0
996,/players/r/rodrise01.html,1.4,5,0,1,PG,69.5,0.5,0.38749999999999996,0.30000000000000004,0.2875,0.7330000000000001,0.25,2.5,0.1515,2.5999999999999996,9.4,2.1500000000000004,21.7,18.9,-0.09999999999999998,-1.0,106.19999999999999,109.15,0.5,0,0,0,-100,21,0,1,5.0,0.0,0.333,0.0,0.0,0.0,4.3,10.2,41.8,0.0,3.2,25.0,15.1,0.0,-2.6,-2.3
997,/players/r/roelo01.html,1.0,2,0,1,SF,33.0,1.0,0.32399999999999995,0.1,0.2475,0.612,0.5,0.35,0.376,8.95,11.4,1.5,15.15,21.75,-0.25,-2.3000000000000003,107.55000000000001,108.65,0.561,0,0,0,30,24,0,1,2.0,0.0,0.0,0.0,0.0,0.0,18.0,19.6,0.0,8.3,0.0,0.0,7.1,0.0,-4.2,2.4
998,/players/r/rogerro01.html,2.2857142857142856,7,0,3,SF,79.5,45.5,0.4635,0.5,0.359,0.6615,1.4,1.65,0.3525,7.5,12.100000000000001,2.25,16.8,22.7,0.7,0.5,106.5,105.25,0.4782307692307692,0,0,0,9,23,0,9,12.0,0.0,0.388,0.63,0.316,0.551,5.0,7.7,15.1,2.0,2.2,11.6,16.7,0.2,-0.5,1.7
999,/players/r/rooksse01.html,2.0,8,0,1,C,59.5,48.0,0.492,0.0,0.0,0.6579999999999999,2.25,1.15,0.5275000000000001,8.15,18.1,0.9,14.45,20.05,1.1,-1.4,99.95,112.15,0.32655555555555554,0,0,0,30,24,0,4,10.0,0.0,0.571,0.619,0.0,0.75,11.1,12.7,8.6,1.6,2.2,19.5,15.9,0.2,-4.6,0.4
1000,/players/r/rosede01.html,2.8333333333333335,6,0,1,PG,79.5,79.0,0.482,0.2,0.2445,0.777,1.0,6.15,0.22649999999999998,3.1500000000000004,8.55,1.05,12.9,24.9,3.45,-1.2,105.95,107.0,0.5295454545454545,3,1,0,1,21,1,7,7.0,7.0,0.492,0.8,0.0,0.208,4.7,11.3,26.8,0.7,1.2,21.1,24.1,-0.1,-0.3,-2.1
1001,/players/r/roseja01.html,2.7142857142857144,7,0,5,SF,80.5,37.0,0.46699999999999997,0.4,0.306,0.7144999999999999,0.6499999999999999,5.5,0.4635,3.2,11.0,1.6,22.7,19.6,1.7999999999999998,-0.4,107.15,108.15,0.47846153846153844,0,0,0,13,22,0,6,3.0,3.0,0.464,0.6,0.25,0.179,4.6,9.1,32.3,1.6,1.6,23.0,17.7,0.0,1.1,-1.5
1002,/players/r/rossqu01.html,1.5,6,0,3,SF,72.5,32.0,0.427,0.0,0.125,0.7165,0.7,1.2999999999999998,0.26949999999999996,3.7,10.149999999999999,1.75,11.75,12.55,0.1,0.9,105.4,105.0,0.417,0,0,0,-100,24,0,1,12.0,10.0,0.534,0.875,0.0,0.219,3.5,8.7,4.5,1.2,2.1,10.1,13.7,0.3,-2.0,1.9
1003,/players/r/rosste01.html,4.0,3,0,2,SG,77.0,32.0,0.415,1.45,0.36350000000000005,0.7755,0.5,0.85,0.111,2.8,10.95,1.65,9.6,19.1,1.0,-0.44999999999999996,107.35,106.4,0.5175555555555555,0,0,0,8,22,1,5,7.0,7.0,0.298,0.6,0.167,0.106,0.8,9.6,2.1,2.1,1.7,14.0,17.0,-0.5,-6.5,-1.2
1004,/players/r/rothsc01.html,1.25,4,0,1,SF,44.5,1.5,0.379,0.05,0.185,0.7115,0.3,0.75,0.463,3.9,10.05,2.45,13.75,19.0,-0.2,0.35,108.8,106.35,0.3453333333333333,0,0,0,82,25,0,1,6.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,13.1,0.0,-4.0,6.7
1005,/players/r/royaldo01.html,2.1666666666666665,6,0,1,SF,63.0,2.0,0.454,0.0,0.0,0.7344999999999999,1.05,0.6499999999999999,0.76,10.2,10.3,2.0,16.7,20.6,0.6499999999999999,-0.4,105.55,106.15,0.490875,0,0,0,52,24,0,6,3.0,2.0,0.556,0.556,0.0,1.0,10.1,15.5,0.0,1.8,2.2,31.6,14.3,-0.1,-4.8,-0.8
1006,/players/r/roybr01.html,3.0,2,0,1,SG,65.5,64.5,0.455,1.0,0.35850000000000004,0.7955,1.05,4.9,0.317,3.45,11.649999999999999,1.65,10.55,23.95,4.85,-0.09999999999999999,106.19999999999999,109.15,0.5488,3,1,0,6,23,0,3,6.0,6.0,0.459,0.87,0.471,0.377,2.9,13.3,15.6,1.9,2.5,8.4,33.1,0.6,6.9,0.5
1007,/players/r/roziete01.html,3.5,2,0,2,PG,56.5,0.0,0.3205,0.5,0.27,0.7865,0.55,1.35,0.1275,5.85,14.9,1.35,12.2,17.4,-0.3,-0.6499999999999999,109.0,106.0,0.521,0,0,0,16,22,1,4,5.0,0.0,0.391,1.0,0.364,0.087,3.0,15.8,9.9,0.5,2.7,7.7,11.3,0.0,-0.9,1.6
1008,/players/r/rubiori01.html,2.75,4,0,1,PG,49.0,39.0,0.3585,0.65,0.3165,0.801,0.65,7.75,0.459,2.25,12.4,3.75,21.799999999999997,19.95,0.45,1.65,103.6,106.0,0.44725,0,0,0,5,22,1,2,6.0,6.0,0.354,0.783,0.313,0.291,2.9,23.5,36.8,2.2,1.5,16.8,26.1,0.0,0.4,2.0
1009,/players/r/ruddde01.html,2.0,2,0,2,PG,79.5,1.0,0.432,0.2,0.2825,0.7455,0.2,2.45,0.22699999999999998,1.9,6.1,1.7000000000000002,24.1,20.1,-0.44999999999999996,-1.45,109.44999999999999,105.25,0.6670000000000001,0,0,0,83,28,0,3,5.0,0.0,0.348,0.5,0.143,0.087,2.4,5.4,43.5,1.1,0.0,11.2,25.7,-0.1,-3.2,-1.3
1010,/players/r/ruffimi01.html,1.5,6,0,2,PF,58.0,11.0,0.432,0.0,0.0,0.4975,1.9000000000000001,0.75,0.747,13.45,19.450000000000003,1.6,26.05,10.05,-0.1,-0.15000000000000002,95.7,105.94999999999999,0.38000000000000006,0,0,0,32,23,0,4,9.0,0.0,0.7,0.563,0.0,1.6,10.3,16.0,8.4,1.0,1.6,19.0,5.8,0.3,-2.1,1.3
1011,/players/r/ruffitr01.html,1.0,2,0,1,PG,55.0,12.0,0.41600000000000004,1.25,0.375,0.762,0.25,2.7,0.23700000000000002,2.2,6.95,1.8,17.5,30.35,0.5499999999999999,-3.0,108.35,111.7,0.22,0,0,0,-100,25,0,1,5.0,0.0,0.5,0.2,0.25,0.625,0.0,30.8,40.9,4.7,0.0,0.0,41.5,0.0,8.1,3.2
1012,/players/r/rushka01.html,1.5,6,0,2,SG,74.0,7.5,0.4165,0.5,0.3135,0.6459999999999999,0.3,0.8500000000000001,0.107,2.55,8.0,1.0,14.7,17.15,-0.2,-1.4,106.35,103.0,0.4696666666666667,0,0,0,20,23,0,2,9.0,0.0,0.379,1.0,0.364,0.138,3.4,1.9,5.2,0.8,0.0,8.9,23.5,0.0,0.7,-3.9
1013,/players/r/russebr01.html,3.25,4,0,2,SF,65.0,31.5,0.4605,0.1,0.193,0.6405000000000001,0.8,0.65,0.3765,6.550000000000001,12.8,3.0,13.8,15.899999999999999,0.25,1.35,111.44999999999999,104.9,0.653375,0,0,0,45,24,0,11,6.0,0.0,0.4,1.0,0.667,0.6,12.6,16.2,13.8,0.0,0.0,7.3,17.8,0.2,6.4,1.0
1014,/players/r/russeda01.html,1.8,5,0,1,PG,71.5,54.0,0.4075,1.85,0.3515,0.7595000000000001,0.55,4.05,0.20800000000000002,2.0,11.55,2.2,15.75,25.35,-0.19999999999999998,-1.55,103.8,112.3,0.41771428571428576,1,0,0,2,20,1,2,5.0,5.0,0.359,0.846,0.324,0.126,1.3,12.1,22.1,2.2,0.5,11.4,33.6,-0.3,-1.1,-2.0
1015,/players/s/sabonar01.html,7.0,1,0,1,C,71.0,44.5,0.5215000000000001,0.6,0.373,0.767,1.85,1.9500000000000002,0.429,8.8,28.55,1.9,15.65,24.7,4.1,2.8,106.95,103.4,0.621,0,0,1,24,32,0,7,5.0,5.0,0.432,0.717,0.556,0.741,7.6,27.5,12.1,1.3,1.3,8.5,30.7,0.5,6.5,1.2
1016,/players/s/sabondo01.html,2.0,4,0,3,PF,77.5,42.5,0.4565,0.4,0.33599999999999997,0.7035,1.4000000000000001,1.5,0.23900000000000002,6.75,20.799999999999997,1.15,14.65,18.75,0.75,-0.3,108.9,107.8,0.5308333333333334,2,0,0,11,21,1,3,2.0,0.0,0.0,1.0,0.0,1.333,0.0,38.1,0.0,8.1,16.0,0.0,34.0,0.0,-11.8,11.3
1017,/players/s/sacrero01.html,4.0,1,0,1,C,48.5,8.0,0.426,0.0,0.0,0.6585000000000001,0.8,0.5,0.271,6.5,15.049999999999999,0.55,13.65,14.65,0.24999999999999997,-0.6,106.0,108.6,0.2925,0,0,0,60,24,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,0.0,13.0,0.0,0.0,11.7,0.0,-3.6,6.0
1018,/players/s/salmojo01.html,2.7142857142857144,7,0,4,SG,70.5,12.5,0.40049999999999997,0.4,0.3315,0.7575000000000001,0.4,1.2,0.2615,3.25,10.85,1.9500000000000002,16.25,14.95,0.30000000000000004,0.75,102.05,102.2,0.4456923076923077,0,0,0,26,24,0,5,6.0,0.0,0.0,0.0,0.0,2.0,0.0,22.2,0.0,0.0,0.0,51.5,11.6,-0.1,-10.8,-4.7
1019,/players/s/sampsja02.html,1.3333333333333333,6,0,2,SF,73.5,36.0,0.432,0.30000000000000004,0.23299999999999998,0.663,0.55,0.8,0.3285,3.7,13.45,1.35,16.15,17.25,-0.5,-0.5,101.15,104.19999999999999,0.38575,0,0,0,-100,22,0,1,4.0,0.0,0.625,0.0,0.0,0.0,2.3,28.8,14.3,2.0,0.0,11.1,16.6,0.1,-2.7,1.9
1020,/players/s/sandeje01.html,1.3333333333333333,3,0,2,PF,17.0,0.0,0.377,0.0,0.0,0.5,0.75,0.3,0.1215,9.4,15.4,1.1,16.349999999999998,14.5,-0.2,-2.45,108.65,109.7,0.463,0,0,0,20,24,0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,8.4,2.3
1021,/players/s/sandela01.html,3.0,2,0,2,C,56.0,6.0,0.445,0.0,0.0,0.517,1.1,0.44999999999999996,0.197,9.0,16.8,1.9,14.600000000000001,17.15,-0.5,2.4,103.55,103.85,0.4533333333333333,0,0,0,15,23,0,1,4.0,4.0,0.576,0.455,0.0,0.333,11.3,25.4,8.4,1.4,4.0,24.1,20.8,0.0,-3.7,1.1
1022,/players/s/santida01.html,2.0,2,0,1,C,28.5,1.0,0.489,0.0,0.0,0.3445,0.3,0.44999999999999996,0.2275,3.35,23.35,0.75,21.3,17.35,-0.15,1.6,101.8,101.0,0.5609999999999999,0,0,0,-100,25,0,2,1.0,0.0,0.5,0.0,0.0,0.0,8.2,34.2,0.0,0.0,11.3,33.3,10.6,0.0,-7.5,2.3
1023,/players/s/saricda01.html,1.75,4,0,2,PF,79.5,54.5,0.432,1.65,0.352,0.821,1.7,2.4000000000000004,0.235,6.65,18.6,1.2000000000000002,14.149999999999999,22.75,1.2999999999999998,-0.7,106.35,106.95,0.49559999999999993,0,0,0,-100,23,0,2,10.0,10.0,0.421,0.85,0.385,0.286,10.3,13.5,17.2,1.5,1.1,8.7,22.0,0.8,4.1,-0.1
1024,/players/s/sasseje01.html,2.0,1,0,1,SG,41.0,2.0,0.2615,0.1,0.1475,0.7395,0.65,0.6,0.367,8.1,13.15,3.3,12.45,17.4,-0.15000000000000002,0.2,106.1,105.15,0.512,0,0,0,22,23,0,1,6.0,0.0,0.286,0.0,0.25,0.0,4.8,18.8,7.1,2.2,3.4,12.5,15.4,0.0,0.5,1.3
1025,/players/s/satorto01.html,1.8,5,0,2,SG,65.0,16.5,0.469,0.4,0.354,0.739,0.7,2.75,0.237,4.45,10.1,1.7000000000000002,17.65,12.899999999999999,1.9000000000000001,0.6,110.25,109.0,0.461,0,0,0,-100,26,1,2,10.0,0.0,0.5,0.4,0.0,0.833,3.2,12.9,22.4,1.4,0.0,19.6,12.2,0.0,-3.5,0.8
1026,/players/s/schefst01.html,1.8,5,0,1,C,25.0,0.0,0.5900000000000001,0.0,0.0,0.8275,0.7,0.1,0.9355,13.6,9.95,1.85,7.1,10.05,0.35,-0.65,107.9,108.7,0.6462,0,0,0,39,24,0,4,9.0,0.0,0.5,1.0,0.0,0.4,30.1,22.6,7.9,4.9,0.0,0.0,23.6,0.2,11.7,0.9
1027,/players/s/schenlu01.html,1.0,2,0,1,C,15.5,0.0,0.4595,0.0,0.0,0.511,0.65,0.25,0.402,8.25,16.1,0.6,13.45,11.55,0.0,-0.25,104.55,106.65,0.445,0,0,0,-100,24,0,1,3.0,0.0,1.0,0.75,0.0,2.0,20.7,27.1,0.0,0.0,0.0,21.0,12.7,0.1,5.0,1.7
1028,/players/s/schindw01.html,1.3333333333333333,6,0,1,C,37.5,3.5,0.433,0.0,0.0,0.6915,1.0,0.5,0.1805,9.85,22.4,0.44999999999999996,14.95,18.15,-0.3,0.3,105.85,106.6,0.5147999999999999,0,0,0,24,23,0,1,5.0,0.0,0.448,0.5,0.0,0.207,6.8,20.9,5.7,0.5,3.6,8.7,15.0,0.0,-3.2,1.6
1029,/players/s/schrede01.html,3.6,5,0,2,SF,72.5,8.5,0.4615,0.2,0.4535,0.733,1.1,1.7,0.473,6.85,13.8,1.25,16.0,19.15,1.4,-0.5,113.5,109.85,0.621923076923077,3,0,0,8,23,0,14,10.0,0.0,0.464,0.647,0.0,0.607,6.6,15.5,15.0,0.8,0.5,22.0,16.0,0.0,-3.3,-0.1
1030,/players/s/schrode01.html,2.2,5,0,3,PG,63.0,5.0,0.405,0.44999999999999996,0.2945,0.7505,0.25,3.0,0.249,1.5999999999999999,9.9,1.5,19.8,23.0,0.0,-1.4,107.4,104.75,0.5744444444444444,0,0,0,-100,21,1,7,2.0,0.0,1.0,0.0,1.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,13.3,0.0,12.1,6.1
1031,/players/s/scolalu01.html,2.0,5,0,1,PF,82.0,60.5,0.523,0.0,0.0,0.714,2.25,1.4,0.33699999999999997,9.850000000000001,21.35,1.55,11.95,19.55,3.55,0.85,107.6,102.8,0.539875,0,0,0,56,28,0,4,6.0,6.0,0.448,0.686,0.0,0.522,12.0,16.7,6.8,1.0,0.4,12.7,20.4,0.2,-1.9,0.0
1032,/players/s/scottde01.html,2.0,7,0,2,SF,50.0,44.0,0.4135,1.55,0.35,0.8255,0.8,1.75,0.1935,2.65,9.05,1.4500000000000002,8.5,25.65,0.8999999999999999,-1.1,104.7,110.2,0.4905555555555556,0,0,0,4,23,0,5,3.0,3.0,0.341,0.8,0.318,0.244,1.2,6.2,5.7,1.1,2.1,15.0,23.8,0.0,-1.0,-1.7
1033,/players/s/scottmi01.html,2.2,5,0,1,PF,60.0,3.5,0.4775,0.4,0.155,0.774,0.9,0.6,0.2955,8.5,19.25,0.8,10.600000000000001,23.6,0.9,-2.1,105.35,105.4,0.594625,0,0,0,43,25,0,8,4.0,0.0,0.5,0.75,0.0,0.4,5.4,33.6,11.6,0.0,0.0,0.0,27.9,0.1,4.7,-1.3
1034,/players/s/scottsh01.html,1.3333333333333333,3,0,1,C,28.5,0.0,0.472,0.0,0.0,0.5155000000000001,0.5,0.1,0.594,16.9,23.15,0.85,9.25,17.0,0.1,0.19999999999999996,103.4,100.75,0.5363333333333333,0,0,0,43,25,0,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,33.3,50.4,0.0,-9.3,6.1
1035,/players/s/scurrca01.html,1.6666666666666667,3,0,1,SF,73.5,2.5,0.485,0.05,0.1995,0.6599999999999999,1.2999999999999998,0.9500000000000001,0.481,11.25,13.7,3.25,18.35,17.4,0.3,2.9,104.15,104.15,0.5813333333333334,0,0,0,37,24,0,2,4.0,0.0,0.4,0.5,0.0,0.1,18.8,12.9,7.4,1.0,4.6,8.7,18.4,0.0,-3.3,0.1
1036,/players/s/sealyma01.html,2.0,4,0,2,SF,50.5,3.5,0.4155,0.1,0.238,0.6835,1.0,0.9500000000000001,0.275,9.100000000000001,10.9,2.6500000000000004,14.1,25.700000000000003,-0.35,-0.6000000000000001,109.85,107.15,0.4122,0,0,0,14,23,0,4,3.0,0.0,0.0,1.0,0.0,0.4,13.9,0.0,0.0,0.0,0.0,14.5,18.0,-0.1,-6.4,-7.2
1037,/players/s/sefolth01.html,2.6666666666666665,6,0,4,SG,70.0,13.0,0.427,0.30000000000000004,0.3435,0.616,0.6,1.35,0.2115,4.199999999999999,16.05,2.05,17.25,17.25,-0.55,1.4,104.4,103.4,0.6312727272727273,0,0,0,13,23,0,9,9.0,0.0,0.385,0.583,0.375,0.462,4.8,15.2,12.3,1.1,0.0,18.3,17.9,-0.1,-3.6,0.7
1038,/players/s/seikaro01.html,2.6,5,0,1,C,76.0,67.0,0.475,0.0,0.125,0.5525,3.0,0.9,0.4605,11.2,22.45,1.3,17.549999999999997,23.05,-1.4500000000000002,-0.75,98.55,108.95,0.4037,0,0,0,9,24,0,4,3.0,3.0,0.543,0.75,0.0,0.914,11.2,20.5,5.8,0.4,2.5,15.5,22.2,0.2,1.0,-0.9
1039,/players/s/selbyjo01.html,2.0,1,0,1,PG,19.0,0.0,0.31,0.1,0.15000000000000002,0.7110000000000001,0.05,0.75,0.347,0.5,8.35,1.7000000000000002,23.9,23.45,-0.5,-2.15,104.45,101.05,0.621,0,0,0,49,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1,-1.1
1040,/players/s/seldewa01.html,1.6,5,0,1,SG,8.5,4.0,0.528,0.9,0.4105,0.5680000000000001,0.05,0.6,0.4395,0.25,9.25,1.7000000000000002,19.3,13.65,-0.05,0.30000000000000004,108.2,107.9,0.384,0,0,0,-100,23,1,1,6.0,2.0,0.346,0.75,0.182,0.154,3.7,7.3,10.6,0.5,0.9,6.7,14.1,-0.1,-3.5,-1.4
1041,/players/s/sellebr01.html,1.6,5,0,2,PF,81.0,46.5,0.456,0.0,0.17149999999999999,0.759,1.6,1.5,0.2525,7.7,10.9,1.05,10.7,17.75,1.35,-0.55,108.8,106.55,0.5609999999999999,0,0,0,9,25,0,4,3.0,0.0,0.316,1.0,0.0,0.158,3.4,10.1,6.8,0.0,0.9,4.7,14.3,-0.1,-4.4,-1.7
1042,/players/s/serapke01.html,2.3333333333333335,3,0,2,C,57.5,11.0,0.49,0.0,0.0,0.6905,1.6,0.4,0.197,11.850000000000001,15.25,1.1,17.25,16.15,0.5,-0.65,101.7,108.2,0.4195714285714286,0,0,0,-100,22,0,3,4.0,0.0,0.0,0.0,0.0,0.0,19.2,19.4,0.0,0.0,0.0,25.0,31.5,-0.1,-22.0,-10.4
1043,/players/s/sesayan01.html,2.0,2,0,1,SF,27.0,2.0,0.4415,0.0,0.0,0.6355,0.8,0.7,0.3255,7.3500000000000005,10.5,1.4,10.65,16.35,0.0,-0.8999999999999999,106.30000000000001,104.75,0.46950000000000003,0,0,0,30,26,0,1,4.0,0.0,0.375,1.0,0.0,0.125,3.7,24.2,10.1,0.0,5.2,19.2,8.5,0.0,-3.4,0.6
1044,/players/s/sessira01.html,2.111111111111111,9,0,2,PG,48.0,23.0,0.4405,0.15000000000000002,0.3025,0.787,0.65,6.6,0.40349999999999997,2.65,12.649999999999999,2.0,17.5,19.75,2.0,-0.5499999999999999,106.0,110.35,0.38375,0,0,0,56,22,0,2,12.0,12.0,0.377,0.743,0.16,0.307,0.8,9.5,18.3,0.6,0.2,14.5,18.0,-0.1,-3.6,-2.7
1045,/players/s/shamela01.html,1.2,5,0,1,SG,66.5,15.5,0.436,1.9500000000000002,0.41300000000000003,0.8105,0.3,1.3,0.1615,1.35,6.15,1.0,6.8,15.0,2.1500000000000004,-1.2000000000000002,112.4,108.9,0.6696,0,0,0,26,22,1,4,6.0,6.0,0.342,1.0,0.323,0.263,0.6,7.5,7.6,1.6,0.0,14.2,11.7,0.0,-2.9,-1.2
1046,/players/s/sharpda01.html,1.0,1,0,1,PF,32.0,8.0,0.577,0.1,0.286,0.585,2.5,0.5,0.275,23.2,21.4,1.2,15.2,21.7,0.8,-2.5,113.6,112.8,0.537,0,0,0,29,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-3.9
1047,/players/s/sheppje01.html,1.0,1,0,1,SG,18.0,5.0,0.385,0.1,0.286,0.615,0.3,0.9,0.333,3.8,10.0,0.9,13.5,13.2,0.1,0.8,100.5,97.1,0.62,0,0,0,-100,25,0,1,4.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,28.0,4.9,0.0,0.0,12.2,0.0,0.0,0.7
1048,/players/s/silasxa01.html,1.0,2,0,1,SG,2.0,0.0,0.1335,0.25,0.0835,0.3335,0.75,0.75,0.1,10.75,10.55,3.55,7.75,21.200000000000003,-0.1,-0.3500000000000001,105.75,101.55000000000001,0.53,0,0,0,-100,24,0,1,2.0,0.0,1.0,0.0,0.0,0.0,26.7,29.7,0.0,0.0,0.0,0.0,12.0,0.0,14.0,2.1
1049,/players/s/simmobe01.html,4.0,1,0,1,PG,80.0,80.0,0.554,0.0,0.0,0.5800000000000001,2.0,7.949999999999999,0.394,6.4,19.75,2.25,19.4,22.200000000000003,4.4,1.9,111.05,107.5,0.6315,3,1,0,1,22,0,3,10.0,10.0,0.488,0.707,0.0,0.464,4.6,22.9,33.0,2.3,2.0,22.6,22.1,0.2,0.3,1.8
1050,/players/s/simmobo01.html,2.0,5,0,3,SF,33.0,2.5,0.42300000000000004,0.05,0.143,0.8235,0.8500000000000001,0.6,0.3145,9.350000000000001,11.55,1.75,8.7,16.65,0.5,-0.75,103.9,105.25,0.4024,0,0,0,42,22,0,2,5.0,5.0,0.333,0.0,0.417,0.0,3.0,11.3,9.0,3.1,0.6,12.5,14.1,-0.2,-2.4,-0.7
1051,/players/s/simmojo02.html,1.5,4,0,3,SG,66.5,5.0,0.46199999999999997,0.35,0.3385,0.75,0.3,1.35,0.347,2.0,10.95,1.6,14.75,18.45,0.3,0.75,110.69999999999999,101.25,0.5952,0,0,0,-100,27,0,3,3.0,0.0,0.4,0.5,0.667,0.2,14.2,4.2,11.8,4.0,0.0,8.4,21.3,0.0,0.4,0.6
1052,/players/s/simmoli01.html,7.0,1,0,1,SF,78.5,78.5,0.438,0.0,0.23650000000000002,0.753,2.15,4.15,0.324,6.35,18.9,2.05,13.8,23.75,-0.04999999999999999,0.6000000000000001,102.95,109.5,0.32625,0,0,0,7,23,0,1,4.0,0.0,0.455,0.714,0.333,0.212,6.4,12.8,22.0,4.1,2.4,14.3,24.7,0.1,2.0,3.9
