,HS_PARADE_AA,CONSENSUS_AA,SEC_POY,ALL-SEC,SEC_ALL-FRESHMAN,COLLEGE_URL,PAC-10_POY,ALL-PAC-12,PAC-12_ALL-FRESHMAN,PAC-10_ROY,ALL-BIG_EAST,BIG_EAST_ALL-FRESHMAN,2017_ALL-SEC_TOURNEY,NCAA_ALL-REGION,ALL-BIG_12,2006_ALL-BIG_12_TOURNEY,BIG_12_ALL-DEFENSE,BIG_12_DPOY,WAC_POY,ACC_ALL-FRESHMAN,BIG_12_ALL-FRESHMAN,BIG_EAST_POY,ALL-BIG_EAST_TOURNEY,BIG_12_POY,2004_ALL-BIG_12_TOURNEY,BIG_12_TOURNEY_MVP,NCAA_CHAMPION,ALL-ACC,1990_ALL-ACC_TOURNEY,ACC_ROY,2007_ALL-PAC-12_TOURNEY,NCAA_ALL-TOURNEY,NCAA_TOURNEY_MOP,2003_ALL-BIG_EAST_TOURNEY,BIG_EAST_ROY,BIG_WEST_POY,2008_ALL-BIG_12_TOURNEY,2009_ALL-PAC-12_TOURNEY,PAC-12_POY,2018_ALL-PAC-12_TOURNEY,PAC-12_ALL-DEFENSE,PAC-12_ROY,PAC-12_TOURNEY_MVP,ACC_POY,2018_ALL-ACC_TOURNEY,NAC_POY,CAA_POY,ALL-ACC_TOURNEY,2021_ALL-AAC_TOURNEY,ACC_6MOY,1989_ALL-BIG_EAST_TOURNEY,AP_POY,WOODEN_AWARD,NAISMITH_AWARD,RUPP_TROPHY,ACC_ALL-DEFENSE,ACC_TOURNEY_MVP,2012_ALL-SEC_TOURNEY,BIG_12_ROY,PAC-12_DPOY,SEC_ROY,2010_ALL-SEC_TOURNEY,MWC_POY,SEC_6MOY,1997_ALL-ACC_TOURNEY,2016_ALL-PAC-12_TOURNEY,1984_ALL-ACC_TOURNEY,1999_ALL-ACC_TOURNEY,ALL-SEC_TOURNEY,SEC_DPOY,2018_ALL-BIG_EAST_TOURNEY,BIG_EAST_DPOY,BIG_EAST_TOURNEY_MVP,ACC_DPOY,1987_ALL-ACC_TOURNEY,BIG_TEN_ALL-DEFENSE,BIG_TEN_ALL-FRESHMAN,ALL-PAC-12_TOURNEY,BIG_TEN_POY,ALL-BIG_TEN,BIG_TEN_ROY,2002_ALL-BIG_EAST_TOURNEY,ALL-CAA,CAA_ALL-DEFENSE,A-10_POY,1998_ALL-ACC_TOURNEY,BIG_EAST_MIP,SEC_ALL-DEFENSE,2015_ALL-SEC_TOURNEY,SEC_TOURNEY_MVP,ALL-BIG_12_TOURNEY,1988_ALL-SEC_TOURNEY,1991_ALL-ACC_TOURNEY,2004_ALL-PAC-12_TOURNEY,WCC_POY,OVC_POY,ALL-WCC,2019_ALL-WCC_TOURNEY,WCC_DPOY,WCC_ROY,AEC_POY,HORIZON_POY,1990_ALL-BIG_EAST_TOURNEY,ACC_MIP,2008_ALL-PAC-12_TOURNEY,2007_ALL-BIG_TEN_TOURNEY,2013_ALL-BIG_EAST_TOURNEY,2015_ALL-ACC_TOURNEY,2021_ALL-BIG_12_TOURNEY,METRO_POY,SOUTHERN_POY,MAC_POY,1985_ALL-ACC_TOURNEY,2006_ALL-SEC_TOURNEY,2004_ALL-ACC_TOURNEY,BIG_EAST_6MOY,2012_ALL-BIG_EAST_TOURNEY,2021_ALL-BIG_TEN_TOURNEY,BIG_TEN_TOURNEY_MVP,2006_ALL-ACC_TOURNEY,SOUTHLAND_POY,2007_ALL-BIG_12_TOURNEY,2006_ALL-PAC-12_TOURNEY,2010_ALL-ACC_TOURNEY,SUN_BELT_POY,2000_ALL-BIG_12_TOURNEY,2009_ALL-BIG_EAST_TOURNEY,2002_ALL-BIG_12_TOURNEY,2005_ALL-PAC-12_TOURNEY,PAC-10_DPOY,2018_ALL-SEC_TOURNEY,PCAA_POY,MW_COLL_POY,2012_ALL-BIG_TEN_TOURNEY,BIG_TEN_6MOY,2007_ALL-BIG_EAST_TOURNEY,2001_ALL-BIG_EAST_TOURNEY,GMWC_POY,ALL-PAC-10,2009_ALL-PAC-10_TOURNEY,PAC-10_ALL-FRESHMAN,1996_ALL-ACC_TOURNEY,2014_ALL-AAC_TOURNEY,AAC_MIP,2004_ALL-BIG_TEN_TOURNEY,MVC_POY,2001_ALL-ACC_TOURNEY,2005_ALL-BIG_TEN_TOURNEY,2007_ALL-SEC_TOURNEY,1991_ALL-SEC_TOURNEY,2003_ALL-ACC_TOURNEY,SWAC_POY,ALL-A-10,2021_ALL-A-10_TOURNEY,A-10_ALL-FRESHMAN,BIG_TEN_DPOY,1986_ALL-BIG_EAST_TOURNEY,2021_ALL-SEC_TOURNEY,1988_ALL-PAC-12_TOURNEY,BIG_8_POY,2011_ALL-SEC_TOURNEY,1996_ALL-BIG_EAST_TOURNEY,2005_ALL-SEC_TOURNEY,ECACN_POY,BIG_SKY_POY,1998_ALL-BIG_12_TOURNEY,IVY_POY,2017_ALL-PAC-12_TOURNEY,1994_ALL-BIG_EAST_TOURNEY,CUSA_POY,1989_ALL-ACC_TOURNEY,SWC_POY,PATRIOT_POY,1995_ALL-SEC_TOURNEY,1997_ALL-SEC_TOURNEY,ALL-MWC,ALL-MWC_TOURNEY,MWC_TOURNEY_MVP,1998_ALL-BIG_TEN_TOURNEY,1985_NIT_MVP,1987_ALL-PAC-12_TOURNEY,2021_ALL-PAC-12_TOURNEY,1998_ALL-SEC_TOURNEY,2010_ALL-BIG_EAST_TOURNEY,ALL-OVC,2019_ALL-OVC_TOURNEY,OVC_TOURNEY_MVP,2011_ALL-BIG_12_TOURNEY,2016_ALL-SEC_TOURNEY,1991_ALL-BIG_EAST_TOURNEY,2019_ALL-BIG_EAST_TOURNEY,2000_ALL-BIG_TEN_TOURNEY,2009_ALL-BIG_12_TOURNEY,2001_ALL-SEC_TOURNEY,2014_ALL-SEC_TOURNEY,1999_ALL-BIG_TEN_TOURNEY,2012_ALL-PAC-12_TOURNEY,ECACS_POY,TAAC_POY,1992_ALL-ACC_TOURNEY,2018_ALL-AAC_TOURNEY,MAAC_POY,2013_ALL-BIG_12_TOURNEY,1995_ALL-ACC_TOURNEY,ECACM_POY,MEAC_POY,2017_ALL-ACC_TOURNEY,1997_ALL-BIG_EAST_TOURNEY,2011_ALL-PAC-12_TOURNEY,2007_ALL-ACC_TOURNEY,2019_ALL-PAC-12_TOURNEY,1997_ALL-BIG_12_TOURNEY,PAC-10_MIP,2011_ALL-BIG_EAST_TOURNEY,2002_ALL-PAC-12_TOURNEY,2019_ALL-ACC_TOURNEY,2014_ALL-BIG_12_TOURNEY,1989_NIT_MVP,1988_ALL-ACC_TOURNEY,1998_ALL-BIG_EAST_TOURNEY,1993_ALL-ACC_TOURNEY,2013_ALL-BIG_TEN_TOURNEY
114,,,,,,/players/jordan-clarkson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,/players/speedy-claxton-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,/players/norris-cole-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,1,,,,/players/derrick-coleman-1.html,,,,,4,1.0,,1,,,,,,,,1989-90,,,,,,,,,,1,,,1986-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,/players/john-collins-1.html,,,,,,,,,,,,,,,,,,,,,,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,/players/john-collins-1.html,,,,,,,,,,,,,,,,,,,,,,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.0,,,,,/players/darren-collison-1.html,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.0,,,,,/players/mike-conley-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2006-07,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,/players/pat-connaughton-1.html,,,,,,,,1,,,,,,,,,,,,,,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,/players/quinn-cook-1.html,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.0,1,,2009-10,1.0,/players/demarcus-cousins-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,/players/robert-covington-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.0,,,,,/players/jamal-crawford-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,1,,,,/players/cade-cunningham-1.html,,,,,,,,,2020-21,,,,,,1.0,,,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.0,1,,,,/players/dell-curry-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,2,,,,/players/stephen-curry-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,/players/antonio-daniels-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.0,,,2,,/players/marquis-daniels-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.0,1,,,,/players/brad-daugherty-1.html,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.0,1,2011-12,2011-12,1.0,/players/anthony-davis-5.html,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1.0,,,,,,,,,,,,,,,,,,,2011-12,1.0,1.0,1.0,,,1.0,,,2011-12,,,,,,,,,2011-12,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,/players/antonio-davis-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.0,,,,,/players/baron-davis-1.html,,1998-99,1.0,1997-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,/players/dale-davis-1.html,,,,,,,,,,,,,,,,,,,,,,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.0,,2005-06,3,1.0,/players/glen-davis-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,2018-19,,/players/terence-davis-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,/players/austin-daye-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.0,,,,,/players/demar-derozan-1.html,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.0,,,,,/players/bison-dele-1.html,,1990-91,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,/players/matthew-dellavedova-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,/players/fennis-dembo-1.html,,,,,,,,1,,,,,1986-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.0,,,,,/players/luol-deng-1.html,,,,,,,,1,,,,,,1.0,,,,,,,,2003-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,/players/donte-divincenzo-1.html,,,,,,1.0,,,,,,,,,,,,,,,2,,,,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,/players/mamadi-diakite-1.html,,,,,,,,1,,,,,,,,,,,,,1,2019-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,/players/michael-dickerson-1.html,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,/players/gorgui-dieng-1.html,,,,,2012-13,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,/players/michael-doleac-1.html,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,1,,,,/players/ayo-dosunmu-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,1,,,,/players/sherman-douglas-1.html,,,,,3,,,2,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,/players/andre-drummond-1.html,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,/players/chris-duarte-1.html,,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,/players/kevin-duckworth-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,1,,,,/players/jared-dudley-1.html,,,,,2004-05,1.0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2006-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,/players/joe-dumars-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
